Type,Number,Entry,Exit,Infant vocalizations,Parent vocalizations,Vocalizations,Referent,sound,Others,Duration
E,50,260.72,261.88,Infant vocalizes,,babbles： 哎,,,,1.2
E,51,261.88,263.36,,Parent vocalizes,啊呜。,,,,1.52
E,52,266.2,268.4,,Parent vocalizes,哦，车走喽。,,,,2.24
E,53,273.08,274.32,,Parent vocalizes,昂。,,,,1.28
E,54,275.8,277.6,,Parent vocalizes,登登登登。,,,,1.84
E,55,282.64,284.24,,Parent vocalizes,登登登。,,,,1.64
E,56,297.6,298.72,,Parent vocalizes,登登登登。,,,,1.16
E,57,304.44,305.56,,Parent vocalizes,好，别动,,,,1.16
E,58,323.28,324.08,,Parent vocalizes,好啦。,,,,0.84
E,59,325.28,326.04,,Parent vocalizes,好啦。,,,,0.8
E,60,338.52,339.72,,Parent vocalizes,好了有没有？,,,,1.24
E,61,342.32,343.04,,Parent vocalizes,（听不清）,,,,0.76
E,62,371.2,375,,Parent vocalizes,_，_，_。,,,,3.84
E,63,380.84,384.44,,Parent vocalizes,唔~唔唔~唔~,,,,3.64
E,64,388.2,391.2,,Parent vocalizes,唔~~~~唔~,,,,3.04
E,65,394.48,396.28,,Parent vocalizes,唔~~~,,,,1.84
E,66,400.24,404,,Parent vocalizes,没事，好好。谢谢啦。,,,,3.8
E,67,406.48,406.48,,,,,,Condition shift,0.04
E,68,453.56,454.32,Infant vocalizes,,babbles: eh,,,,0.8
E,69,469.6,470.44,Infant vocalizes,,babbles: ey,,,,0.88
E,70,471.28,472.56,Infant vocalizes,,babbles: ugh,,,,1.32
E,71,473.4,474.24,,Parent vocalizes,嗯。,,,,0.88
E,72,474.44,475.2,,Parent vocalizes,hello!,,,,0.8
E,73,475.08,475.88,Infant vocalizes,,babbles: ey,,,,0.84
E,74,476.08,478.8,,Parent vocalizes,啊，球球啊。帮你弄。,,,,2.76
E,75,480.92,481.92,,Parent vocalizes,球球。,,,,1.04
E,76,485.84,488.52,,Parent vocalizes,嗯，咚咚。,,,,2.72
E,77,534.04,534.64,Infant vocalizes,,babbles: uh,,,,0.64
E,78,535.08,536.72,,Parent vocalizes,哦，球球啊。,,,,1.68
E,79,538,541.16,,Parent vocalizes,哦~哦~,,,,3.2
E,80,540.6,542.88,Infant vocalizes,,babbles: em yee yee yee,,,,2.32
E,81,546.4,549.56,,Parent vocalizes,哦~~,,,,3.2
E,82,575.56,580.44,Infant vocalizes,,babbles: ah ah ah ah ah ah ah ah,,,,4.92
E,83,579.36,581.4,,Parent vocalizes,嗯嗯嗯。,,,,2.08
E,84,591.6,593.16,Infant vocalizes,,babbles: eh eh,,,,1.6
E,85,593.2,598.8,,Parent vocalizes,哦，不填表格了。球球飞过来咯，飞哟飞过来咯。,,,,5.64
E,86,621.8,621.8,Infant vocalization,,eh,,,,0.04
E,87,630.12,630.12,,,,,,the end,0.04
T,11,0,0,ZBZJ32,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150527-zbzj32\20150527-zbzj32-freeplay-c1\20150527-zbzj32-freeplay-c1.MTS""<BR>",,,,
E,1,0.16,0.16,,,,Grandma,,,0.04
E,2,1,1.72,,Parent vocalizes,汽车。哎~,,,,0.76
E,3,4.2,6.36,,Parent vocalizes,哎~什么啊？,,,,2.2
E,4,6.12,6.76,Infant vocalizes,,babbles： 嗯,,,,0.68
E,5,6.8,7.8,,Parent vocalizes,我们看书,,,,1.04
E,6,8.4,10.84,,Parent vocalizes,看书可以看嘛？自己看。,,,,2.48
E,7,11,12.96,,Parent vocalizes,看书啊，哎。,,,,2
E,8,13.16,14.88,,Parent vocalizes,宝宝看书。,,,,1.76
E,9,16,19.6,,Parent vocalizes,玩，快点，来。我们自己玩，来，来。,,,,3.64
E,10,19.8,21.24,,Parent vocalizes,哎哟。,,,,1.48
E,11,21.6,23.4,,Parent vocalizes,踢球，来。,,,,1.84
E,12,25,32,,Parent vocalizes,开车，哎，唔~~，开呀，唔~~~，开呀。,,,,7.04
E,13,34.8,36.56,,Parent vocalizes,哎，好开吗？,,,,1.8
E,14,42,43.16,,Parent vocalizes,还有什么？,,,,1.2
E,15,43.56,45.28,,Parent vocalizes,拿来玩，自己拿来玩。,,,,1.76
E,16,47.76,51.48,,Parent vocalizes,哎哟，唔~，这么厉害啊。,,,,3.76
E,17,48.8,49.32,,Parent vocalizes,哎哟,,,,0.56
E,18,51.68,53.64,,Parent vocalizes,唔~~拿这么多,,,,2
E,19,54.6,59.68,,Parent vocalizes,哎哟，把它翻过来了对吧，翻过来啦,,,,5.12
E,20,60,64.88,,Parent vocalizes,好好好好好，哟哟哟哟哟哦哟,,,,4.92
E,21,68.8,71.28,,Parent vocalizes,哎哟，哎嘿嘿嘿。,,,,2.52
E,22,71.8,73.44,,Parent vocalizes,啊。拿脚踢,,,,1.68
E,23,74.64,80.92,,Parent vocalizes,脚脚会踢吗？脚脚踢呀。哦，自己玩球啦，哎哟。,,,,6.32
E,24,83.6,85,,Parent vocalizes,自己玩啊。,,,,1.44
E,25,84.8,86.08,Infant vocalizes,,babbles：唔,,,,1.32
E,26,85.4,87.6,,Parent vocalizes,哦，哦。,,,,2.24
E,27,91,92,,Parent vocalizes,熊熊。,,,,1.04
E,28,94.68,96,Infant vocalizes,,babbles：唔,,,,1.36
E,29,95.4,99.76,,Parent vocalizes,啊，抱抱，抱抱，抱抱它呀。抱它啦。,,,,4.4
E,30,109,110.08,,Parent vocalizes,自己玩呀。,,,,1.12
E,31,110.24,111.04,,Parent vocalizes,自己玩。,,,,0.84
E,32,122.48,124.64,,Parent vocalizes,看书啊，书看了吗？,,,,2.2
E,33,126.92,129.16,,Parent vocalizes,哦唔~呵呵呵,,,,2.28
E,34,135.6,136.4,,Parent vocalizes,来。,,,,0.84
E,35,140.96,142.96,Infant vocalizes,,babbles：嗯,,,,2.04
E,36,151.4,152.92,,Parent vocalizes,这是什么啊？,,,,1.56
E,37,153.08,158.6,,Parent vocalizes,然后把这个东西放进去，哎哟，聪明啊，哎哟~哦~,,,,5.56
E,38,158.8,163.6,,Parent vocalizes,嗯，好，动脑子了动脑子了对吧,,,,4.84
E,39,163.68,167.28,,Parent vocalizes,宝宝动脑子了。嗯，好，好，好，好，好，好。,,,,3.64
E,40,171.24,175.24,,Parent vocalizes,然后把这盖上去啊。哦~,,,,4.04
E,41,176.2,181,,Parent vocalizes,哎哟，你动脑子了嘛。哎呀，书看了吗？你这个书。,,,,4.84
E,42,182.16,183.24,,Parent vocalizes,看书呀。,,,,1.12
E,43,186.64,189.04,,Parent vocalizes,这什么书啊？来看一下。,,,,2.44
E,44,189.04,189.56,,Parent vocalizes,快点。,,,,0.56
E,45,190,195.52,,Parent vocalizes,哎，在家里看那个巧虎的书，那个书看了吗？看看。,,,,5.56
E,46,208.08,213.64,,Parent vocalizes,哎哟，你这么厉害了。翻过来，你全部掉下来，全部倒过出来了呀。对吧。,,,,5.6
E,47,216.8,217.88,Infant vocalizes,,babbles：嗯,,,,1.12
E,48,217.36,219.64,,Parent vocalizes,哟，全部倒出来啦。,,,,2.32
E,49,219.64,222.92,,Parent vocalizes,玩具全部倒出来了。,,,,3.32
E,50,220,222.6,Infant vocalizes,,babbles：嗯,,,,2.64
E,51,259.16,260.04,Infant vocalizes,,babbles：嗯,,,,0.92
E,52,282.48,284.32,Infant vocalizes,,babbles：嗯,,,,1.88
E,53,283.8,285.2,,Parent vocalizes,嗯,,,,1.44
E,54,285,286.76,Infant vocalizes,,babbles：嗯,,,,1.8
E,55,286.24,287.56,,Parent vocalizes,嗯,,,,1.36
E,56,294.4,296.08,,Parent vocalizes,来，自己玩。,,,,1.72
E,57,298.4,300.6,Infant vocalizes,,babbles：嗯,,,,2.24
E,58,302.4,303.4,,Parent vocalizes,嗯,,,,1.04
E,59,344.84,346.52,Infant vocalizes,,babbles：嗯,,,,1.72
E,60,347.2,348.64,Infant vocalizes,,babbles：嗯,,,,1.48
E,61,352.16,353.16,Infant vocalizes,,babbles：嗯,,,,1.04
E,62,353.32,354.84,,Parent vocalizes,嗯，哟。,,,,1.56
E,63,354,355.16,Infant vocalizes,,babbles：嗯,,,,1.2
E,64,355.36,357.2,Infant vocalizes,,babbles：嗯,,,,1.88
E,65,360,361,,Parent vocalizes,来。,,,,1.04
E,66,373.16,375,,Parent vocalizes,去呀，去玩呀。,,,,1.88
E,67,378.2,379.4,,Parent vocalizes,去玩。,,,,1.24
E,68,384.24,386,,Parent vocalizes,玩呀，你不要玩啦。,,,,1.8
E,69,387,389,,Parent vocalizes,这么多的东西不要玩啦？,,,,2.04
E,70,389,389,,,,,,Condition shift,0.04
E,71,435.92,436.84,Infant vocalizes,,babbles:he,,,,0.96
E,72,439.36,441.6,,Parent vocalizes,哎哎哎哎，你快点去玩呀。,,,,2.28
E,73,508.04,511.16,,Parent vocalizes,哟哟哟，当心，坐下。,,,,3.16
E,74,511.56,512.84,Infant vocalizes,,babbles：呜呜呜,,,,1.32
E,75,524.4,526.2,,Parent vocalizes,放好了，是不是啊？,,,,1.84
E,76,526.72,528.4,,Parent vocalizes,好，不玩了就放好。,,,,1.72
E,77,529.4,532.8,,Parent vocalizes,好，不要玩啦。哦玩好玩。,,,,3.44
E,78,533.24,534.8,,Parent vocalizes,哦。,,,,1.6
E,79,573.8,575.6,Infant vocalizes,,babbles：嗯,,,,1.84
E,80,575.36,582.4,,Parent vocalizes,做什么？跟你一起玩，一起玩呀，啊不玩啦。,,,,7.08
E,81,575.6,580.56,Infant vocalizes,,babbles：嗯,,,,5
E,82,582.8,587,,Parent vocalizes,不玩？不玩了把东西放好，全部放好。,,,,4.24
E,83,583.8,584.68,Infant vocalizes,,babbles：嗯,,,,0.92
E,84,589.2,593,,Parent vocalizes,放好，放在哪里？哪里拿的就放在哪里。,,,,3.84
E,85,595.2,596.2,,Parent vocalizes,好好玩啊。,,,,1.04
E,86,609.48,615.16,,Parent vocalizes,哎哟，不能吃的，外婆要打咯。,,,,5.72
T,12,0,0,ZBZJ36-freeplayc2,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150611-zbzj36\20150611-zbzj36-freeplay-c2\20150611-zbzj36-freeplay-c2.MTS""<BR>",,,,
E,1,0.96,0.96,,,,Mom,,,0.04
E,2,16,20.4,,Parent vocalizes,登，登，_，这是一虫_。,,,,4.44
E,3,27.04,31,,Parent vocalizes,呀~呀~,,,,4
E,4,47.84,52.72,,Parent vocalizes,这拧一下，来。,,,,4.92
E,5,68.2,69,,Parent vocalizes,扔啦。,,,,0.84
E,6,69.8,72,,Parent vocalizes,这扔了啊？_不能这样。,,,,2.24
E,7,83.6,86.6,,Parent vocalizes,_，很重的，哎，对。,,,,3.04
E,8,114.32,118.36,,Parent vocalizes,嗯，便便时间。,,,,4.08
E,9,161.12,163.8,,Parent vocalizes,（听不清）,,,,2.72
E,10,162.92,163.88,Infant vocalizes,,babbles：嗨额,,,,1
E,11,164.12,166.44,,Parent vocalizes,啊，你要挨着妈妈坐是不是呀？,,,,2.36
E,12,167.92,172,,Parent vocalizes,要了好多样的。,,,,4.12
E,13,174.04,179,,Parent vocalizes,这是什么呀？这个是什么？哎哟，球。,,,,5
E,14,181.04,182.96,,Parent vocalizes,我们玩球好不好？,,,,1.96
E,15,183.2,186.12,,Parent vocalizes,你坐在那边去，乖，你坐到那边去。,,,,2.96
E,16,186.28,188.68,,Parent vocalizes,啊，爬起来坐到那边去。,,,,2.44
E,17,188.68,189.84,,Parent vocalizes,跟妈妈玩球。,,,,1.2
E,18,190.2,191.64,,Parent vocalizes,哦，快去捡。,,,,1.48
E,19,192.4,195.04,,Parent vocalizes,快，拾起来，给妈妈呀。,,,,2.68
E,20,197.4,198.36,,Parent vocalizes,不去呀？,,,,1
E,21,225,229,,Parent vocalizes,登登，登登登登，哎，这个真好呀。,,,,4.04
E,22,229.16,230.72,,Parent vocalizes,两个（听不清）,,,,1.6
E,23,234,237.76,,Parent vocalizes,登？登？,,,,3.8
E,24,239.2,243.6,,Parent vocalizes,呐~哎哟,,,,4.44
E,25,245.2,247.4,,Parent vocalizes,哦，哟~,,,,2.24
E,26,251.24,253.84,,Parent vocalizes,干嘛要把它翻下来啊？啊？,,,,2.64
E,27,256.4,258.72,,Parent vocalizes,你看没一个东西可以玩得久吼？,,,,2.36
E,28,284.72,287.32,,Parent vocalizes,把东西放回去好不好？,,,,2.64
E,29,289.8,291.12,,Parent vocalizes,好不好？,,,,1.36
E,30,305.84,306.44,Infant vocalizes,,babbles：嘿,,,,0.64
E,31,306.44,307.4,,Parent vocalizes,嗯。,,,,1
E,32,312.48,313.52,Infant vocalizes,,babbles：嘿,,,,1.08
E,33,316,317,,Parent vocalizes,给妈妈。,,,,1.04
E,34,317.36,320.72,,Parent vocalizes,把这个给妈妈，好不好？给妈妈。,,,,3.4
E,35,326.8,327.88,Infant vocalizes,,babbles：eh,,,,1.12
E,36,327.8,328.52,,Parent vocalizes,嗯。,,,,0.76
E,37,333.84,334.68,Infant vocalizes,,babbles:en,,,,0.88
E,38,350.72,354.72,,Parent vocalizes,嗯，给妈妈呀，来，给妈妈。放妈妈手上，_，好。,,,,4.04
E,39,354.88,355.76,,Parent vocalizes,真棒。,,,,0.92
E,40,356.52,357.84,,Parent vocalizes,还有呢？,,,,1.36
E,41,358.08,359.88,,Parent vocalizes,啊放进去，放进这里。,,,,1.84
E,42,360.12,361.72,,Parent vocalizes,来妈妈也放。,,,,1.64
E,43,363.6,365.6,,Parent vocalizes,_，你又拿出来哟。,,,,2.04
E,44,368,369.68,,Parent vocalizes,唔~,,,,1.72
E,45,382.52,383.64,Infant vocalizes,,babbles:en,,,,1.16
E,46,390.12,391.84,,Parent vocalizes,小熊。,,,,1.76
E,47,393.4,397.4,,Parent vocalizes,小熊，你看，它还穿裤子，这裤子好看吧？,,,,4.04
E,48,397.96,403.48,,Parent vocalizes,是不是好像爸爸也有一条这样的裤子啊？爸爸也（听不清）。,,,,5.56
E,49,419.68,420.88,Infant vocalizes,,babbles: bai,,,,1.24
E,50,420.2,420.92,,Parent vocalizes,嗯。,,,,0.76
E,51,430.6,431.4,,Parent vocalizes,dei~,,,,0.84
E,52,436.6,437.4,,Parent vocalizes,_。,,,,0.84
E,53,437.8,440.64,,Parent vocalizes,_，这个脏，不能乱（听不清），啊。,,,,2.88
E,54,446.08,448.64,,Parent vocalizes,妈妈做考题了。,,,,2.6
E,55,448.64,448.64,,,,,,Condition shift,0.04
E,56,487,487.92,Infant vocalizes,,babbles:eh,,,,0.96
E,57,492.32,493.36,,Parent vocalizes,哟。,,,,1.08
E,58,506.4,508.72,Infant vocalizes,,babbles: hei yi wu,,,,2.36
E,59,550.72,552,Infant vocalizes,,babbles: wu,,,,1.32
E,60,552.52,553.92,,Parent vocalizes,爸爸,,,,1.44
E,61,570,571.04,Infant vocalizes,,babbles: 啊,,,,1.08
E,62,584.8,587.24,Infant vocalizes,,babbles：wu ku ai 妈妈,,,,2.48
E,63,641.52,645.2,,Parent vocalizes,唔~~唔~~,,,,3.72
E,64,649.68,652.52,,Parent vocalizes,_，你把车子拿给妈妈好不好？,,,,2.88
E,65,652.68,656.08,,Parent vocalizes,把你的小车给妈妈行不行呀？,,,,3.44
T,13,0,0,ZBZJ37,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150615-zbzj37（重发）\20150615-zbzj37-freeplay-c1\20150615-zbzj37-freeplay-c1.MTS""<BR>Video: ""L:\Studies\Mandarin walking\Videos\Videos\20150615-zbzj37（重发）\20150615-zbzj37-freeplay-c2\20150615-zbzj37-freeplay-c2.MTS"", OffsetMs: 11640<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,5.72,7.12,,Parent vocalizes,哎呀，看妈妈。,,,,1.44
E,3,8.6,14.16,,Parent vocalizes,哦，哦，他们都走咯。这是我们的天地咯。吼。,,,,5.6
E,4,15.12,19.04,,Parent vocalizes,姗姗，姗姗，姗姗,,,,3.96
E,5,19.04,22.24,,Parent vocalizes,你要什么玩具啊？,,,,3.24
E,6,25.72,27.84,,Parent vocalizes,你看看。哦？这个大象,,,,2.16
E,7,41.88,43.12,,Parent vocalizes,小飞象,,,,1.28
E,8,44.16,45.68,,Parent vocalizes,呜呜呜呜,,,,1.56
E,9,46.8,49.8,,Parent vocalizes,小鸟鸟，呜呜呜,,,,3.04
E,10,49.2,50.28,Infant vocalizes,,wu,,,,1.12
E,11,50.28,52.52,,Parent vocalizes,哦，灯灯，灯灯,,,,2.28
E,12,60.44,61.36,,Parent vocalizes,小飞象,,,,0.96
E,13,66,67.68,,Parent vocalizes,大窝,,,,1.72
E,14,67.76,69.08,Infant vocalizes,,wu,,,,1.36
E,15,69.48,71,,Parent vocalizes,大xx,,,,1.56
E,16,72.2,73.24,Infant vocalizes,,嗯,,,,1.08
E,17,73.88,75.76,,Parent vocalizes,哎，自己拿出来,,,,1.92
E,18,75.76,77.04,Infant vocalizes,,嗯,,,,1.32
E,19,76.6,78.44,,Parent vocalizes,哦，要小熊啊。,,,,1.88
E,20,79.8,83.68,,Parent vocalizes,小熊，你好。,,,,3.92
E,21,85,90.04,,Parent vocalizes,你好，我是小熊。你叫什么名字啊？,,,,5.08
E,22,90.8,96.12,,Parent vocalizes,哦，摇摇啊？,,,,5.36
E,23,96.12,97.84,,Parent vocalizes,那个，亲一个，小熊,,,,1.76
E,24,97.84,100.68,,Parent vocalizes,耶，你好，你好，你好,,,,2.88
E,25,101,102.36,,Parent vocalizes,你好,,,,1.4
E,26,103.24,107.64,,Parent vocalizes,哦，想个是啊。那小熊坐在这里好伐,,,,4.44
E,27,128.52,131.8,,Parent vocalizes,有人伐？你从里面拿一个玩。,,,,3.32
E,28,131.96,133.76,,Parent vocalizes,自己选一个,,,,1.84
E,29,139.56,143.36,,Parent vocalizes,你看看这些是什么东西啊,,,,3.84
E,30,143.32,144.68,,Parent vocalizes,这个啊？,,,,1.4
E,31,164.16,166.08,,Parent vocalizes,干嘛,,,,1.96
E,32,166.08,167.32,Infant vocalizes,,yi yi,,,,1.28
E,33,167.2,170.04,,Parent vocalizes,哦，鞋子呢，鞋子,,,,2.88
E,34,170.04,174.8,,Parent vocalizes,来，拿过来，好伐，拿过来,,,,4.8
E,35,175.52,176.32,,Parent vocalizes,哦哟,,,,0.84
E,36,179.16,179.72,,Parent vocalizes,起来,,,,0.6
E,37,181.04,181.68,Infant vocalizes,,唔,,,,0.68
E,38,181.68,187,,Parent vocalizes,鞋子，鞋子，鞋子不穿。看这边。,,,,5.36
E,39,188,189.92,,Parent vocalizes,奶牛,,,,1.96
E,40,190.4,191.4,,Parent vocalizes,嘿嘿嘿,,,,1.04
E,41,191.52,193.32,,Parent vocalizes,奶牛？,,,,1.84
E,42,193.84,197.4,,Parent vocalizes,咦啊咦啊哟,,,,3.6
E,43,197.4,198.44,Infant vocalizes,,wu,,,,1.08
E,44,197.72,200.64,,Parent vocalizes,呜，不拍,,,,2.96
E,45,207.96,208.72,Infant vocalizes,,嗯,,,,0.8
E,46,218.72,224,,Parent vocalizes,王老先生有块地，yi a yi a yo,,,,5.32
E,47,224,229.32,,Parent vocalizes,鞋子，不要，鞋子，妈妈帮你看好了。,,,,5.36
E,48,235.2,239.16,,Parent vocalizes,嗒嗒，嗒嗒，嗒嗒，哒,,,,4
E,49,248.72,250.4,,Parent vocalizes,这个东西我们家里有吗？,,,,1.72
E,50,250.92,254.24,,Parent vocalizes,呜呜呜呜呜,,,,3.36
E,51,254.72,255.96,,Parent vocalizes,呜呜呜呜,,,,1.28
E,52,258.2,260.72,,Parent vocalizes,咦，这个东西好玩吗,,,,2.56
E,53,264.12,269.96,,Parent vocalizes,呜呜呜呜，嘿，小虫子跑咯,,,,5.88
E,54,271.4,272,,Parent vocalizes,额,,,,0.64
E,55,274.84,276.6,,Parent vocalizes,拿回来，拿回来给妈妈,,,,1.8
E,56,287.8,290.6,,Parent vocalizes,妈妈指给它,,,,2.84
E,57,298.6,301,,Parent vocalizes,呜呜呜，小毛毛虫,,,,2.44
E,58,304.8,310.52,,Parent vocalizes,五颜六色的毛毛虫，是吧。,,,,5.76
E,59,308.36,308.36,Infant vocalization,,yi,,,,0.04
E,60,311.08,314.96,,Parent vocalizes,哦，妈妈转哦，妈妈转,,,,3.92
E,61,318.92,322.16,,Parent vocalizes,哦，小毛毛虫,,,,3.28
E,62,329.8,331.24,,Parent vocalizes,哦，再转啊。,,,,1.48
E,63,346.16,346.16,,Parent vocalization,哦，那个东西，妈妈来，妈妈,,,,0.04
E,64,354.64,354.64,,Parent vocalization,自己玩好伐,,,,0.04
E,65,357.48,357.48,,,,,,Condition shift,0.04
E,66,362.8,362.8,Infant vocalization,,"en, en",,,,0.04
E,67,366.2,366.2,,Parent vocalization,嗯？,,,,0.04
E,68,366.88,366.88,Infant vocalization,,en,,,,0.04
E,69,367.48,367.48,,Parent vocalization,哦,,,,0.04
E,70,371,371,Infant vocalization,,嗯,,,,0.04
E,71,378.48,378.48,,Parent vocalization,呜呜哦,,,,0.04
E,72,381.8,381.8,,Parent vocalization,哎呀，毛毛虫过得好远啊。,,,,0.04
E,73,387.28,388.28,,Parent vocalization,哎呀,,,,1.04
E,74,389.96,389.96,Infant vocalization,,唔，嗯,,,,0.04
E,75,391.6,391.6,,Parent vocalization,那个不动，那个不动,,,,0.04
E,76,395.2,395.2,,Parent vocalization,哎，这个不动。好，这个不动。,,,,0.04
E,77,400.64,400.64,,Parent vocalization,我们，笔啊。,,,,0.04
E,78,403,403,,Parent vocalization,妈妈的笔笔，妈妈的,,,,0.04
E,79,407.56,407.56,,Parent vocalization,哝，哎，这是妈妈的笔哦。,,,,0.04
E,80,422.04,422.04,Infant vocalization,,啊 哦 哦 哦,,,,0.04
E,81,425.36,425.36,,Parent vocalization,哦,,,,0.04
E,82,432.92,432.92,Infant vocalization,,啊,,,,0.04
E,83,434.92,434.92,,Parent vocalization,呜，咯咯，咯咯，咯咯，咯咯,,,,0.04
E,84,437.28,437.28,Infant vocalization,,er,,,,0.04
E,85,440.4,440.4,,Parent vocalization,哄咯咯咯咯咯咯咯,,,,0.04
E,86,441,441,Infant vocalization,,er,,,,0.04
E,87,470.04,470.04,,Parent vocalization,哎呀，不要爬过去拉,,,,0.04
E,88,474.96,474.96,,Parent vocalization,来，哟，呜，呜。,,,,0.04
E,89,478.08,478.08,,Parent vocalization,这里有很多玩具啊。不要过去了，过来，过来。,,,,0.04
E,90,482,482,,Parent vocalization,过来这边。要倒下来，倒下来，倒下来了。,,,,0.04
E,91,484,484,,Parent vocalization,去玩这边。,,,,0.04
E,92,486.68,486.68,,Parent vocalization,来，去玩这里。哎呀，有什么好玩的呀？,,,,0.04
E,93,491.4,491.4,,Parent vocalization,我们来看看。狮子，哦，哦，哦,,,,0.04
E,94,541.84,541.84,Infant vocalization,,"en, en",,,,0.04
E,95,544.4,544.4,,Parent vocalization,哦，好漂亮哦。,,,,0.04
E,96,546.04,546.04,,Parent vocalization,哦。,,,,0.04
E,97,548.52,548.52,,Parent vocalization,要把那个也拿过来啊？,,,,0.04
E,98,550.32,550.32,Infant vocalization,,en,,,,0.04
E,99,552.56,552.56,,Parent vocalization,自己去拿。 自己去拿,,,,0.04
E,100,578.36,578.36,Infant vocalization,,"wu, wu",,,,0.04
E,101,579.68,579.68,,Parent vocalization,哦哦哦，不要紧的，不要紧的。,,,,0.04
E,102,592.76,592.76,,Parent vocalization,你还是喜欢这个啊？,,,,0.04
E,103,612.28,612.28,Infant vocalization,,呜,,,,0.04
E,104,617.44,617.44,,Parent vocalization,什么东西啊？,,,,0.04
E,105,618.44,618.44,,Parent vocalization,哦，撞到了是吗？,,,,0.04
E,106,621.56,621.56,,Parent vocalization,来，妈妈揉揉。呜，mua,,,,0.04
E,107,636.44,636.44,,,,,,the end,0.04
T,1,0,0,ZBZJ04,0.04,"Video: ""L:\Studies\Mandarin walking\Videos\Videos\20141210-ZBZJ-04\20141210-zbzj04-freeplay-c1.MTS""<BR>",,,,
E,1,0,0,,,,Mom,,,0.04
E,2,2.04,3.68,,parent vocalization,诶你看，哎哟,,,,1.68
E,3,4.32,5.72,,parent vocalization,你看这个电话机,,,,1.44
E,4,6.88,8.12,,parent vocalization,跟妈妈打电话好吧,,,,1.28
E,5,7.04,8.36,,parent vocalization,电话机好伐？,,,,1.36
E,6,9.64,14.68,,parent vocalization,有什么可玩的东西，洋娃娃我们不要的,,,,5.08
E,7,14.72,15.8,,parent vocalization,扔掉,,,,1.12
E,8,15.84,18.2,,parent vocalization,哦这个大象，你认识的,,,,2.4
E,9,18.24,27,,parent vocalization,大象，长长的鼻子，长长的鼻子,,,,8.8
E,10,30.52,33.76,,parent vocalization,（唱歌）西拉拉，西拉拉，我是大象，我是大象,,,,3.28
E,11,35.04,39.6,,parent vocalization,你好呀，你好呀，你的大象，花鼻子,,,,4.6
E,12,36.32,37.64,,Parent vocalizes,大象，宝宝，大象,,,,1.36
E,13,38,39.76,,Parent vocalizes,宝宝，大象,,,,1.8
E,14,39.84,41.12,,Parent vocalizes,在看什么啊？,,,,1.32
E,15,41.16,42.96,,Parent vocalizes,跟我说在看什么?,,,,1.84
E,16,43.4,44.48,,Parent vocalizes,啊？,,,,1.12
E,17,44.8,45.8,,Parent vocalizes,大象！,,,,1.04
E,18,45.4,46.64,,infant vocalization,hahahaha,,,,1.28
E,19,46,47.48,,Parent vocalizes,你看下,,,,1.52
E,20,47.8,50.08,,Parent vocalizes,跟刚刚...哎，这个也是大象,,,,2.32
E,21,50.2,52.2,,Parent vocalizes,妈妈看看这个好不好玩,,,,2.04
E,22,52.2,54.56,,Parent vocalizes,这个妈妈也没见过,,,,2.4
E,23,54.64,56.88,,Parent vocalizes,哎哎，看这个响伐？,,,,2.28
E,24,57.24,58.12,,Parent vocalizes,不会响的,,,,0.92
E,25,58.32,59.4,,Parent vocalizes,这个怎么玩啊？,,,,1.12
E,26,59.44,61.84,,Parent vocalizes,哦，有声音的，有声音的,,,,2.44
E,27,61.92,62.8,,Parent vocalizes,biubiu！,,,,0.92
